DayOfWeek,Origin_Airport,Scheduled_Departure,Departure_Time,Dep_Delay,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Del_morethan15,Cancelled,Diverted,Distance,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers
3,LAX,1720,1719,-1,2008,2019,11,0,0,0,2486,0,0,0,0,0,1
4,LAX,1720,1812,52,2008,2045,37,1,0,0,2486,37,0,0,0,0,1
5,LAX,1720,1726,6,2008,1952,-16,0,0,0,2486,0,0,0,0,0,1
6,LAX,1720,1714,-6,2008,2005,-3,0,0,0,2486,0,0,0,0,0,1
7,LAX,1720,1716,-4,2008,2026,18,1,0,0,2486,0,0,18,0,0,1
1,LAX,1720,1730,10,2008,2033,25,1,0,0,2486,10,0,15,0,0,1
2,LAX,1720,1720,0,2008,2003,-5,0,0,0,2486,0,0,0,0,0,1
3,LAX,1720,1721,1,2008,2016,8,0,0,0,2486,0,0,0,0,0,1
4,LAX,1720,1715,-5,2008,2003,-5,0,0,0,2486,0,0,0,0,0,1
5,LAX,1720,1716,-4,2008,2007,-1,0,0,0,2486,0,0,0,0,0,1
6,LAX,1720,1718,-2,2008,2032,24,1,0,0,2486,0,0,24,0,0,1
7,LAX,1720,1709,-11,2008,1950,-18,0,0,0,2486,0,0,0,0,0,1
1,LAX,1720,1716,-4,2008,2004,-4,0,0,0,2486,0,0,0,0,0,1
2,LAX,1720,1726,6,2008,2008,0,0,0,0,2486,0,0,0,0,0,1
3,LAX,1720,1717,-3,2008,1955,-13,0,0,0,2486,0,0,0,0,0,1
4,LAX,1720,1715,-5,2008,2003,-5,0,0,0,2486,0,0,0,0,0,1
5,LAX,1720,1723,3,2008,2003,-5,0,0,0,2486,0,0,0,0,0,1
6,LAX,1720,1716,-4,2008,2010,2,0,0,0,2486,0,0,0,0,0,1
7,LAX,1720,1714,-6,2008,1955,-13,0,0,0,2486,0,0,0,0,0,1
1,LAX,1720,1719,-1,2008,1956,-12,0,0,0,2486,0,0,0,0,0,1
2,LAX,1720,1730,10,2008,1951,-17,0,0,0,2486,0,0,0,0,0,1
3,LAX,1720,1812,52,2008,2027,19,1,0,0,2486,19,0,0,0,0,1
4,LAX,1720,1716,-4,2008,1936,-32,0,0,0,2486,0,0,0,0,0,1
5,LAX,1720,1959,159,2008,2229,141,1,0,0,2486,25,0,0,0,116,1
6,LAX,1720,1718,-2,2008,2021,13,0,0,0,2486,0,0,0,0,0,1
7,LAX,1720,1726,6,2008,2003,-5,0,0,0,2486,0,0,0,0,0,1
5,LAX,2120,2222,62,526,618,52,1,0,0,2218,0,0,4,0,48,1
6,LAX,2120,2153,33,526,542,16,1,0,0,2218,16,0,0,0,0,1
7,LAX,2120,2130,10,526,521,-5,0,0,0,2218,0,0,0,0,0,1
1,LAX,2120,2144,24,526,530,4,0,0,0,2218,0,0,0,0,0,1
2,LAX,2115,2114,-1,521,524,3,0,0,0,2218,0,0,0,0,0,1
3,LAX,2115,2111,-4,521,524,3,0,0,0,2218,0,0,0,0,0,1
4,LAX,2115,2141,26,521,535,14,0,0,0,2218,0,0,0,0,0,1
5,LAX,2115,2127,12,521,533,12,0,0,0,2218,0,0,0,0,0,1
6,LAX,2115,2203,48,521,544,23,1,0,0,2218,11,0,0,0,12,1
7,LAX,2115,2120,5,521,549,28,1,0,0,2218,5,0,23,0,0,1
1,LAX,2115,2120,5,521,508,-13,0,0,0,2218,0,0,0,0,0,1
2,LAX,2115,2114,-1,521,516,-5,0,0,0,2218,0,0,0,0,0,1
3,LAX,2115,2110,-5,521,515,-6,0,0,0,2218,0,0,0,0,0,1
4,LAX,2115,2118,3,521,514,-7,0,0,0,2218,0,0,0,0,0,1
5,LAX,2115,2139,24,521,540,19,1,0,0,2218,0,0,0,0,19,1
6,LAX,2115,2114,-1,521,511,-10,0,0,0,2218,0,0,0,0,0,1
7,LAX,2115,2111,-4,521,506,-15,0,0,0,2218,0,0,0,0,0,1
1,LAX,2115,2119,4,521,519,-2,0,0,0,2218,0,0,0,0,0,1
2,LAX,2115,2130,15,521,533,12,0,0,0,2218,0,0,0,0,0,1
3,LAX,2115,2115,0,521,506,-15,0,0,0,2218,0,0,0,0,0,1
4,LAX,2115,2114,-1,521,517,-4,0,0,0,2218,0,0,0,0,0,1
5,LAX,2115,2130,15,521,525,4,0,0,0,2218,0,0,0,0,0,1
6,LAX,2115,2117,2,521,518,-3,0,0,0,2218,0,0,0,0,0,1
7,LAX,2115,2116,1,521,517,-4,0,0,0,2218,0,0,0,0,0,1
1,LAX,2115,2217,62,521,631,70,1,0,0,2218,62,0,8,0,0,1
2,LAX,2115,2114,-1,521,515,-6,0,0,0,2218,0,0,0,0,0,1
3,LAX,2115,2128,13,521,519,-2,0,0,0,2218,0,0,0,0,0,1
4,LAX,2115,2353,158,521,752,151,1,0,0,2218,11,0,0,0,140,1
5,LAX,2115,2140,25,521,601,40,1,0,0,2218,25,0,15,0,0,1
6,LAX,2115,2119,4,521,523,2,0,0,0,2218,0,0,0,0,0,1
7,LAX,2115,2113,-2,521,530,9,0,0,0,2218,0,0,0,0,0,1
5,SFO,835,844,9,1727,2148,261,1,0,0,2586,0,0,261,0,0,1
7,SFO,835,826,-9,1727,1648,-39,0,0,0,2586,0,0,0,0,0,1
1,SFO,835,827,-8,1727,1706,-21,0,0,0,2586,0,0,0,0,0,1
2,SFO,835,829,-6,1727,1640,-47,0,0,0,2586,0,0,0,0,0,1
3,SFO,835,826,-9,1727,1719,-8,0,0,0,2586,0,0,0,0,0,1
4,SFO,835,829,-6,1727,1706,-21,0,0,0,2586,0,0,0,0,0,1
5,SFO,835,829,-6,1727,1839,72,1,0,0,2586,0,0,72,0,0,1
7,SFO,835,1035,120,1727,1856,89,1,0,0,2586,89,0,0,0,0,1
1,SFO,835,827,-8,1727,1720,-7,0,0,0,2586,0,0,0,0,0,1
2,SFO,835,823,-12,1727,1735,8,0,0,0,2586,0,0,0,0,0,1
3,SFO,835,824,-11,1727,1815,48,1,0,0,2586,0,0,48,0,0,1
4,SFO,835,1210,215,1727,2034,187,1,0,0,2586,187,0,0,0,0,1
5,SFO,835,826,-9,1727,1638,-49,0,0,0,2586,0,0,0,0,0,1
7,SFO,835,826,-9,1727,1739,12,0,0,0,2586,0,0,0,0,0,1
1,SFO,835,831,-4,1727,1656,-31,0,0,0,2586,0,0,0,0,0,1
2,SFO,835,826,-9,1727,1706,-21,0,0,0,2586,0,0,0,0,0,1
3,SFO,835,829,-6,1727,1648,-39,0,0,0,2586,0,0,0,0,0,1
4,SFO,835,834,-1,1727,1733,6,0,0,0,2586,0,0,0,0,0,1
5,SFO,835,828,-7,1727,1720,-7,0,0,0,2586,0,0,0,0,0,1
7,SFO,835,841,6,1727,1710,-17,0,0,0,2586,0,0,0,0,0,1
1,SFO,835,1212,217,1727,2116,229,1,0,0,2586,0,0,82,0,147,1
2,SFO,835,830,-5,1727,1713,-14,0,0,0,2586,0,0,0,0,0,1
3,SFO,835,1206,211,1727,2033,186,1,0,0,2586,0,0,0,0,186,1
4,SFO,835,828,-7,1727,1714,-13,0,0,0,2586,0,0,0,0,0,1
5,SFO,835,900,25,1727,1821,54,1,0,0,2586,25,0,29,0,0,1
7,SFO,835,829,-6,1727,1740,13,0,0,0,2586,0,0,0,0,0,1
5,BOS,930,928,-2,1254,1302,8,0,0,0,2611,0,0,0,0,0,1
6,BOS,930,929,-1,1254,1257,3,0,0,0,2611,0,0,0,0,0,1
7,BOS,930,927,-3,1254,1259,5,0,0,0,2611,0,0,0,0,0,1
1,BOS,930,927,-3,1254,1242,-12,0,0,0,2611,0,0,0,0,0,1
2,BOS,930,924,-6,1254,1246,-8,0,0,0,2611,0,0,0,0,0,1
3,BOS,930,927,-3,1254,1303,9,0,0,0,2611,0,0,0,0,0,1
4,BOS,930,926,-4,1254,1252,-2,0,0,0,2611,0,0,0,0,0,1
5,BOS,930,937,7,1254,1256,2,0,0,0,2611,0,0,0,0,0,1
6,BOS,930,939,9,1254,1245,-9,0,0,0,2611,0,0,0,0,0,1
7,BOS,930,923,-7,1254,1258,4,0,0,0,2611,0,0,0,0,0,1
1,BOS,930,925,-5,1254,1255,1,0,0,0,2611,0,0,0,0,0,1
2,BOS,930,1004,34,1254,1331,37,1,0,0,2611,34,0,3,0,0,1
3,BOS,930,925,-5,1254,1246,-8,0,0,0,2611,0,0,0,0,0,1
4,BOS,930,952,22,1254,1310,16,1,0,0,2611,16,0,0,0,0,1
5,BOS,930,928,-2,1254,1244,-10,0,0,0,2611,0,0,0,0,0,1
6,BOS,930,932,2,1254,1302,8,0,0,0,2611,0,0,0,0,0,1
7,BOS,930,925,-5,1254,1229,-25,0,0,0,2611,0,0,0,0,0,1
1,BOS,930,926,-4,1254,1248,-6,0,0,0,2611,0,0,0,0,0,1
2,BOS,930,921,-9,1254,1223,-31,0,0,0,2611,0,0,0,0,0,1
3,BOS,930,928,-2,1254,1218,-36,0,0,0,2611,0,0,0,0,0,1
4,BOS,930,928,-2,1254,1224,-30,0,0,0,2611,0,0,0,0,0,1
5,BOS,930,1245,195,1254,1542,168,1,0,0,2611,168,0,0,0,0,1
6,BOS,930,926,-4,1254,1245,-9,0,0,0,2611,0,0,0,0,0,1
7,BOS,930,927,-3,1254,1219,-35,0,0,0,2611,0,0,0,0,0,1
1,BOS,930,926,-4,1254,1247,-7,0,0,0,2611,0,0,0,0,0,1
2,BOS,930,932,2,1254,1255,1,0,0,0,2611,0,0,0,0,0,1
3,BOS,930,926,-4,1254,1302,8,0,0,0,2611,0,0,0,0,0,1
4,BOS,930,925,-5,1254,1240,-14,0,0,0,2611,0,0,0,0,0,1
5,BOS,930,1039,69,1254,1345,51,1,0,0,2611,51,0,0,0,0,1
6,BOS,930,925,-5,1254,1227,-27,0,0,0,2611,0,0,0,0,0,1
7,BOS,930,928,-2,1254,1300,6,0,0,0,2611,0,0,0,0,0,1
5,ORD,1510,1521,11,1806,1805,-1,0,0,0,646,0,0,0,0,0,1
6,ORD,1510,1508,-2,1806,1757,-9,0,0,0,646,0,0,0,0,0,1
1,ORD,1510,1502,-8,1806,1757,-9,0,0,0,646,0,0,0,0,0,1
3,ORD,1515,1558,43,1811,1844,33,1,0,0,646,12,0,0,0,21,1
4,ORD,1515,1506,-9,1811,1753,-18,0,0,0,646,0,0,0,0,0,1
5,ORD,1515,1638,83,1811,1940,89,1,0,0,646,83,0,6,0,0,1
6,ORD,1515,1509,-6,1811,1755,-16,0,0,0,646,0,0,0,0,0,1
7,ORD,1515,1511,-4,1811,1757,-14,0,0,0,646,0,0,0,0,0,1
1,ORD,1515,1603,48,1811,1856,45,1,0,0,646,31,0,0,0,14,1
2,ORD,1515,1511,-4,1811,1807,-4,0,0,0,646,0,0,0,0,0,1
3,ORD,1515,1511,-4,1811,1826,15,1,0,0,646,0,0,15,0,0,1
4,ORD,1515,1619,64,1811,1907,56,1,0,0,646,12,0,0,0,44,1
5,ORD,1515,1558,43,1811,1941,90,1,0,0,646,0,0,47,0,43,1
6,ORD,1515,1548,33,1811,1842,31,1,0,0,646,19,0,0,0,12,1
7,ORD,1515,1528,13,1811,1814,3,0,0,0,646,0,0,0,0,0,1
1,ORD,1515,1522,7,1811,1827,16,1,0,0,646,4,0,9,0,3,1
2,ORD,1515,1509,-6,1811,1803,-8,0,0,0,646,0,0,0,0,0,1
3,ORD,1515,1521,6,1811,1818,7,0,0,0,646,0,0,0,0,0,1
4,ORD,1515,1520,5,1811,1926,75,1,0,0,646,5,0,70,0,0,1
5,ORD,1515,1553,38,1811,1841,30,1,0,0,646,30,0,0,0,0,1
6,ORD,1515,1517,2,1811,1835,24,1,0,0,646,0,0,22,0,2,1
7,ORD,1515,1511,-4,1811,1800,-11,0,0,0,646,0,0,0,0,0,1
1,ORD,1515,1523,8,1811,1815,4,0,0,0,646,0,0,0,0,0,1
2,ORD,1515,1621,66,1811,1911,60,1,0,0,646,0,0,0,0,60,1
3,ORD,1515,1622,67,1811,1908,57,1,0,0,646,22,0,0,0,35,1
4,ORD,1515,1722,127,1811,2019,128,1,0,0,646,0,61,1,0,66,1
5,ORD,1515,1648,93,1811,1938,87,1,0,0,646,0,0,0,0,87,1
6,ORD,1515,1740,145,1811,2025,134,1,0,0,646,5,0,0,0,129,1
7,ORD,1515,1607,52,1811,1852,41,1,0,0,646,13,0,0,0,28,1
5,SFO,600,834,154,729,1027,178,1,0,0,337,154,0,24,0,0,1
6,SFO,600,558,-2,729,735,6,0,0,0,337,0,0,0,0,0,1
7,SFO,600,551,-9,729,728,-1,0,0,0,337,0,0,0,0,0,1
1,SFO,600,555,-5,729,727,-2,0,0,0,337,0,0,0,0,0,1
2,SFO,600,556,-4,729,725,-4,0,0,0,337,0,0,0,0,0,1
3,SFO,600,555,-5,729,734,5,0,0,0,337,0,0,0,0,0,1
4,SFO,600,552,-8,729,719,-10,0,0,0,337,0,0,0,0,0,1
5,SFO,600,550,-10,729,712,-17,0,0,0,337,0,0,0,0,0,1
6,SFO,600,555,-5,729,720,-9,0,0,0,337,0,0,0,0,0,1
7,SFO,600,551,-9,729,710,-19,0,0,0,337,0,0,0,0,0,1
1,SFO,600,601,1,729,732,3,0,0,0,337,0,0,0,0,0,1
2,SFO,600,552,-8,729,716,-13,0,0,0,337,0,0,0,0,0,1
3,SFO,600,554,-6,729,711,-18,0,0,0,337,0,0,0,0,0,1
4,SFO,600,553,-7,729,728,-1,0,0,0,337,0,0,0,0,0,1
5,SFO,600,549,-11,729,721,-8,0,0,0,337,0,0,0,0,0,1
6,SFO,600,556,-4,729,721,-8,0,0,0,337,0,0,0,0,0,1
7,SFO,600,556,-4,729,723,-6,0,0,0,337,0,0,0,0,0,1
1,SFO,600,553,-7,729,715,-14,0,0,0,337,0,0,0,0,0,1
2,SFO,600,554,-6,729,712,-17,0,0,0,337,0,0,0,0,0,1
3,SFO,600,549,-11,729,727,-2,0,0,0,337,0,0,0,0,0,1
4,SFO,600,555,-5,729,719,-10,0,0,0,337,0,0,0,0,0,1
5,SFO,600,558,-2,729,720,-9,0,0,0,337,0,0,0,0,0,1
6,SFO,600,559,-1,729,720,-9,0,0,0,337,0,0,0,0,0,1
7,SFO,600,552,-8,729,710,-19,0,0,0,337,0,0,0,0,0,1
1,SFO,600,552,-8,729,715,-14,0,0,0,337,0,0,0,0,0,1
2,SFO,600,553,-7,729,717,-12,0,0,0,337,0,0,0,0,0,1
3,SFO,600,554,-6,729,714,-15,0,0,0,337,0,0,0,0,0,1
4,SFO,600,556,-4,729,728,-1,0,0,0,337,0,0,0,0,0,1
5,SFO,600,557,-3,729,708,-21,0,0,0,337,0,0,0,0,0,1
6,SFO,600,557,-3,729,717,-12,0,0,0,337,0,0,0,0,0,1
7,SFO,600,557,-3,729,727,-2,0,0,0,337,0,0,0,0,0,1
5,LAX,1350,1344,-6,1511,1501,-10,0,0,0,337,0,0,0,0,0,1
6,LAX,1355,1454,59,1516,1612,56,1,0,0,337,22,0,0,0,34,1
7,LAX,1355,1351,-4,1516,1509,-7,0,0,0,337,0,0,0,0,0,1
1,LAX,1350,1348,-2,1511,1501,-10,0,0,0,337,0,0,0,0,0,1
2,LAX,1350,1346,-4,1511,1506,-5,0,0,0,337,0,0,0,0,0,1
3,LAX,1350,1429,39,1511,1545,34,1,0,0,337,10,0,0,0,24,1
4,LAX,1350,1354,4,1511,1545,34,1,0,0,337,0,0,34,0,0,1
5,LAX,1350,1410,20,1511,1535,24,1,0,0,337,19,0,4,0,1,1
6,LAX,1351,1355,4,1512,1505,-7,0,0,0,337,0,0,0,0,0,1
7,LAX,1350,1345,-5,1511,1510,-1,0,0,0,337,0,0,0,0,0,1
1,LAX,1350,1353,3,1511,1531,20,1,0,0,337,3,0,17,0,0,1
2,LAX,1350,1359,9,1511,1533,22,1,0,0,337,4,0,13,0,5,1
3,LAX,1350,1347,-3,1511,1520,9,0,0,0,337,0,0,0,0,0,1
4,LAX,1350,1419,29,1511,1541,30,1,0,0,337,14,0,1,0,15,1
5,LAX,1350,1351,1,1511,1508,-3,0,0,0,337,0,0,0,0,0,1
6,LAX,1351,1407,16,1512,1553,41,1,0,0,337,16,0,25,0,0,1
7,LAX,1350,1350,0,1511,1507,-4,0,0,0,337,0,0,0,0,0,1
1,LAX,1350,1347,-3,1511,1547,36,1,0,0,337,0,0,36,0,0,1
2,LAX,1350,1350,0,1511,1508,-3,0,0,0,337,0,0,0,0,0,1
3,LAX,1350,1355,5,1511,1518,7,0,0,0,337,0,0,0,0,0,1
4,LAX,1350,1346,-4,1511,1503,-8,0,0,0,337,0,0,0,0,0,1
5,LAX,1350,1353,3,1511,1514,3,0,0,0,337,0,0,0,0,0,1
6,LAX,1351,1346,-5,1512,1504,-8,0,0,0,337,0,0,0,0,0,1
7,LAX,1350,1352,2,1511,1514,3,0,0,0,337,0,0,0,0,0,1
1,LAX,1350,1347,-3,1511,1504,-7,0,0,0,337,0,0,0,0,0,1
2,LAX,1350,1407,17,1511,1536,25,1,0,0,337,17,0,8,0,0,1
3,LAX,1350,1344,-6,1511,1502,-9,0,0,0,337,0,0,0,0,0,1
4,LAX,1350,1347,-3,1511,1511,0,0,0,0,337,0,0,0,0,0,1
5,LAX,1350,1830,280,1511,1952,281,1,0,0,337,271,0,1,0,9,1
6,LAX,1351,1357,6,1512,1519,7,0,0,0,337,0,0,0,0,0,1
7,LAX,1350,1350,0,1511,1521,10,0,0,0,337,0,0,0,0,0,1
5,JFK,600,556,-4,906,854,-12,0,0,0,2475,0,0,0,0,0,1
1,JFK,600,556,-4,906,852,-14,0,0,0,2475,0,0,0,0,0,1
2,JFK,600,556,-4,906,918,12,0,0,0,2475,0,0,0,0,0,1
3,JFK,600,558,-2,906,914,8,0,0,0,2475,0,0,0,0,0,1
4,JFK,600,612,12,906,859,-7,0,0,0,2475,0,0,0,0,0,1
5,JFK,600,555,-5,906,923,17,1,0,0,2475,0,0,17,0,0,1
7,JFK,600,558,-2,906,847,-19,0,0,0,2475,0,0,0,0,0,1
1,JFK,600,554,-6,906,846,-20,0,0,0,2475,0,0,0,0,0,1
2,JFK,600,557,-3,906,852,-14,0,0,0,2475,0,0,0,0,0,1
3,JFK,600,558,-2,906,854,-12,0,0,0,2475,0,0,0,0,0,1
4,JFK,600,555,-5,906,931,25,1,0,0,2475,0,0,25,0,0,1
5,JFK,600,556,-4,906,843,-23,0,0,0,2475,0,0,0,0,0,1
7,JFK,600,555,-5,906,909,3,0,0,0,2475,0,0,0,0,0,1
1,JFK,600,554,-6,906,905,-1,0,0,0,2475,0,0,0,0,0,1
2,JFK,600,610,10,906,924,18,1,0,0,2475,10,0,8,0,0,1
3,JFK,600,557,-3,906,840,-26,0,0,0,2475,0,0,0,0,0,1
4,JFK,600,559,-1,906,840,-26,0,0,0,2475,0,0,0,0,0,1
5,JFK,600,555,-5,906,859,-7,0,0,0,2475,0,0,0,0,0,1
7,JFK,600,558,-2,906,845,-21,0,0,0,2475,0,0,0,0,0,1
1,JFK,600,627,27,906,950,44,1,0,0,2475,27,0,17,0,0,1
2,JFK,600,606,6,906,901,-5,0,0,0,2475,0,0,0,0,0,1
3,JFK,600,558,-2,906,904,-2,0,0,0,2475,0,0,0,0,0,1
4,JFK,600,606,6,906,909,3,0,0,0,2475,0,0,0,0,0,1
5,JFK,600,611,11,906,902,-4,0,0,0,2475,0,0,0,0,0,1
7,JFK,600,557,-3,906,916,10,0,0,0,2475,0,0,0,0,0,1
5,LAX,1000,1359,239,1839,20,341,1,0,0,2475,0,0,341,0,0,1
7,LAX,1000,959,-1,1839,1811,-28,0,0,0,2475,0,0,0,0,0,1
1,LAX,1000,954,-6,1839,1815,-24,0,0,0,2475,0,0,0,0,0,1
2,LAX,1000,1034,34,1839,1901,22,1,0,0,2475,17,0,0,0,5,1
3,LAX,1000,1011,11,1839,1842,3,0,0,0,2475,0,0,0,0,0,1
4,LAX,1000,1111,71,1839,1946,67,1,0,0,2475,0,0,67,0,0,1
5,LAX,1000,1131,91,1839,1955,76,1,0,0,2475,65,0,0,0,11,1
7,LAX,1000,1002,2,1839,1836,-3,0,0,0,2475,0,0,0,0,0,1
1,LAX,1000,956,-4,1839,1826,-13,0,0,0,2475,0,0,0,0,0,1
2,LAX,1000,1000,0,1839,1814,-25,0,0,0,2475,0,0,0,0,0,1
3,LAX,1000,958,-2,1839,1819,-20,0,0,0,2475,0,0,0,0,0,1
4,LAX,1000,1024,24,1839,1858,19,1,0,0,2475,0,0,2,0,17,1
5,LAX,1000,952,-8,1839,1814,-25,0,0,0,2475,0,0,0,0,0,1
7,LAX,1000,1008,8,1839,1836,-3,0,0,0,2475,0,0,0,0,0,1
1,LAX,1000,1010,10,1839,1913,34,1,0,0,2475,10,0,24,0,0,1
2,LAX,1000,1018,18,1839,1859,20,1,0,0,2475,4,0,2,0,14,1
3,LAX,1000,954,-6,1839,1857,18,1,0,0,2475,0,0,18,0,0,1
4,LAX,1000,1002,2,1839,1849,10,0,0,0,2475,0,0,0,0,0,1
5,LAX,1000,1003,3,1839,1852,13,0,0,0,2475,0,0,0,0,0,1
7,LAX,1000,955,-5,1839,1831,-8,0,0,0,2475,0,0,0,0,0,1
1,LAX,1000,1044,44,1839,1933,54,1,0,0,2475,0,0,14,0,40,1
2,LAX,1000,1004,4,1839,1837,-2,0,0,0,2475,0,0,0,0,0,1
3,LAX,1000,958,-2,1839,1919,40,1,0,0,2475,0,0,40,0,0,1
4,LAX,1000,1239,159,1839,2105,146,1,0,0,2475,0,0,25,0,121,1
5,LAX,1000,1007,7,1839,1834,-5,0,0,0,2475,0,0,0,0,0,1
7,LAX,1000,1010,10,1839,1931,52,1,0,0,2475,0,0,46,0,6,1
5,DFW,1030,1110,40,1413,1443,30,1,0,0,1061,25,0,0,0,5,1
6,DFW,1030,1033,3,1413,1413,0,0,0,0,1061,0,0,0,0,0,1
7,DFW,1030,1030,0,1413,1407,-6,0,0,0,1061,0,0,0,0,0,1
1,DFW,1030,1119,49,1413,1523,70,1,0,0,1061,37,0,21,0,12,1
2,DFW,1030,1024,-6,1413,1428,15,1,0,0,1061,0,0,15,0,0,1
3,DFW,1030,1027,-3,1413,1420,7,0,0,0,1061,0,0,0,0,0,1
4,DFW,1030,1051,21,1413,1426,13,0,0,0,1061,0,0,0,0,0,1
5,DFW,1030,1043,13,1413,1440,27,1,0,0,1061,13,0,14,0,0,1
6,DFW,1030,1032,2,1413,1410,-3,0,0,0,1061,0,0,0,0,0,1
7,DFW,1030,1029,-1,1413,1403,-10,0,0,0,1061,0,0,0,0,0,1
1,DFW,1030,1023,-7,1413,1400,-13,0,0,0,1061,0,0,0,0,0,1
2,DFW,1030,1041,11,1413,1435,22,1,0,0,1061,11,0,11,0,0,1
3,DFW,1030,1024,-6,1413,1415,2,0,0,0,1061,0,0,0,0,0,1
4,DFW,1030,1035,5,1413,1429,16,1,0,0,1061,0,0,11,0,5,1
5,DFW,1030,1104,34,1413,1454,41,1,0,0,1061,0,21,7,0,13,1
6,DFW,1030,1031,1,1413,1359,-14,0,0,0,1061,0,0,0,0,0,1
7,DFW,1030,1024,-6,1413,1404,-9,0,0,0,1061,0,0,0,0,0,1
1,DFW,1030,1045,15,1413,1423,10,0,0,0,1061,0,0,0,0,0,1
2,DFW,1030,1028,-2,1413,1407,-6,0,0,0,1061,0,0,0,0,0,1
3,DFW,1030,1028,-2,1413,1417,4,0,0,0,1061,0,0,0,0,0,1
4,DFW,1030,1207,97,1413,1547,94,1,0,0,1061,11,0,0,0,83,1
5,DFW,1030,1026,-4,1413,1414,1,0,0,0,1061,0,0,0,0,0,1
6,DFW,1030,1027,-3,1413,1401,-12,0,0,0,1061,0,0,0,0,0,1
7,DFW,1030,1139,69,1413,1513,60,1,0,0,1061,60,0,0,0,0,1
1,DFW,1030,1037,7,1413,1429,16,1,0,0,1061,7,0,9,0,0,1
2,DFW,1030,1024,-6,1413,1405,-8,0,0,0,1061,0,0,0,0,0,1
3,DFW,1030,1024,-6,1413,1355,-18,0,0,0,1061,0,0,0,0,0,1
4,DFW,1030,1028,-2,1413,1405,-8,0,0,0,1061,0,0,0,0,0,1
5,DFW,1030,1032,2,1413,1409,-4,0,0,0,1061,0,0,0,0,0,1
6,DFW,1030,1036,6,1413,1407,-6,0,0,0,1061,0,0,0,0,0,1
7,DFW,1030,1243,133,1413,1619,126,1,0,0,1061,27,0,0,0,99,1
5,BOS,610,606,-4,918,912,-6,0,0,0,1562,0,0,0,0,0,1
6,BOS,610,603,-7,918,915,-3,0,0,0,1562,0,0,0,0,0,1
7,BOS,610,607,-3,918,904,-14,0,0,0,1562,0,0,0,0,0,1
1,BOS,610,647,37,918,1015,57,1,0,0,1562,0,0,20,37,0,1
2,BOS,610,610,0,918,953,35,1,0,0,1562,0,0,35,0,0,1
3,BOS,610,604,-6,918,856,-22,0,0,0,1562,0,0,0,0,0,1
4,BOS,610,559,-11,918,915,-3,0,0,0,1562,0,0,0,0,0,1
5,BOS,610,602,-8,918,857,-21,0,0,0,1562,0,0,0,0,0,1
6,BOS,610,606,-4,918,933,15,1,0,0,1562,0,0,15,0,0,1
7,BOS,610,610,0,918,922,4,0,0,0,1562,0,0,0,0,0,1
1,BOS,610,623,13,918,949,31,1,0,0,1562,13,0,18,0,0,1
2,BOS,610,601,-9,918,839,-39,0,0,0,1562,0,0,0,0,0,1
3,BOS,610,604,-6,918,850,-28,0,0,0,1562,0,0,0,0,0,1
4,BOS,610,606,-4,918,857,-21,0,0,0,1562,0,0,0,0,0,1
6,BOS,610,603,-7,918,909,-9,0,0,0,1562,0,0,0,0,0,1
7,BOS,610,604,-6,918,901,-17,0,0,0,1562,0,0,0,0,0,1
1,BOS,610,605,-5,918,900,-18,0,0,0,1562,0,0,0,0,0,1
2,BOS,610,610,0,918,917,-1,0,0,0,1562,0,0,0,0,0,1
3,BOS,610,559,-11,918,842,-36,0,0,0,1562,0,0,0,0,0,1
4,BOS,610,605,-5,918,845,-33,0,0,0,1562,0,0,0,0,0,1
5,BOS,610,600,-10,918,858,-20,0,0,0,1562,0,0,0,0,0,1
6,BOS,610,609,-1,918,858,-20,0,0,0,1562,0,0,0,0,0,1
7,BOS,610,604,-6,918,900,-18,0,0,0,1562,0,0,0,0,0,1
1,BOS,610,608,-2,918,900,-18,0,0,0,1562,0,0,0,0,0,1
2,BOS,610,606,-4,918,849,-29,0,0,0,1562,0,0,0,0,0,1
3,BOS,610,605,-5,918,849,-29,0,0,0,1562,0,0,0,0,0,1
4,BOS,610,557,-13,918,930,12,0,0,0,1562,0,0,0,0,0,1
5,BOS,610,608,-2,918,912,-6,0,0,0,1562,0,0,0,0,0,1
6,BOS,610,614,4,918,923,5,0,0,0,1562,0,0,0,0,0,1
7,BOS,610,603,-7,918,915,-3,0,0,0,1562,0,0,0,0,0,1
5,DFW,1030,1034,4,1513,1530,17,1,0,0,1562,0,0,13,0,4,1
6,DFW,1030,1031,1,1513,1458,-15,0,0,0,1562,0,0,0,0,0,1
7,DFW,1030,1023,-7,1513,1500,-13,0,0,0,1562,0,0,0,0,0,1
1,DFW,1030,1051,21,1513,1524,11,0,0,0,1562,0,0,0,0,0,1
2,DFW,1030,1106,36,1513,1543,30,1,0,0,1562,30,0,0,0,0,1
3,DFW,1030,1028,-2,1513,1512,-1,0,0,0,1562,0,0,0,0,0,1
4,DFW,1030,1028,-2,1513,1511,-2,0,0,0,1562,0,0,0,0,0,1
5,DFW,1030,1032,2,1513,1516,3,0,0,0,1562,0,0,0,0,0,1
6,DFW,1030,1030,0,1513,1452,-21,0,0,0,1562,0,0,0,0,0,1
7,DFW,1030,1031,1,1513,1514,1,0,0,0,1562,0,0,0,0,0,1
